is_highlight,gallery_number,title,department,object_type,culture,artist,medium,tags
False,824,In the Meadow,European Paintings,Painting,,Auguste Renoir,Oil on canvas,Girls
False,824,A Road in Louveciennes,European Paintings,Painting,,Auguste Renoir,Oil on canvas,Roads|Landscapes|Human Figures
False,824,A Waitress at Duval's Restaurant,European Paintings,Painting,,Auguste Renoir,Oil on canvas,Portraits|Women
False,827,Vsevolod Mikhailovich Garshin (1855–1888),European Paintings,Painting,,Ilia Efimovich Repin,Oil on canvas,Men|Portraits
True,615,Captain George K. H. Coussmaker (1759–1801),European Paintings,Painting,,Sir Joshua Reynolds,Oil on canvas,Men|Portraits|Horses
False,615,The Honorable Henry Fane (1739–1802) with Inigo Jones and Charles Blair,European Paintings,Painting,,Sir Joshua Reynolds,Oil on canvas,Men|Portraits|Dogs
True,601,The Holy Family with Saints Anne and Catherine of Alexandria,European Paintings,Painting,,Jusepe de Ribera (called Lo Spagnoletto),Oil on canvas,Holy Family|Saint Anne|Saint Catherine|Saint Joseph|Jesus|Virgin Mary
False,622,The Baptism of Christ,European Paintings,Painting,,Sebastiano Ricci,Oil on canvas,Men|Women|Baptism of Christ|Angels|Saint John the Baptist
False,812,On the Seine,European Paintings,Painting,,Martín Rico y Ortega,Oil on canvas,Rivers|Landscapes
True,602,"Francesco d'Este (born about 1429, died after July 20, 1486)",European Paintings,Painting,,Rogier van der Weyden,Oil on wood,Rings|Men|Portraits|Hammers
False,602,Portrait of a Man in a Chaperon,European Paintings,Painting,,Netherlandish Painter,Oil on wood,Men|Portraits
True,603,The Annunciation,European Paintings,Painting,,Hans Memling,Oil on wood,Men|Annunciation|Virgin Mary|Bedrooms|Archangel Gabriel|Beds
False,615,Self-Portrait,European Paintings,Painting,,George Romney,Oil on canvas,Men|Self-portraits
False,601,The Dream of Aeneas,European Paintings,Painting,,Salvator Rosa,Oil on canvas,Swords|Aeneas|Men|Sleeping
False,606,Madonna and Child with Two Angels,European Paintings,Painting,,Cosimo Rosselli,Tempera and gold on wood,Madonna and Child|Angels
False,602,Portrait of a Man,European Paintings,Painting,,Cosimo Rosselli,Tempera on wood,Men|Portraits
False,810,Still Life with Ham,European Paintings,Painting,,Philippe Rousseau,Oil on canvas,Food|Still Life
False,802,"The Edge of the Woods at Monts-Girard, Fontainebleau Forest",European Paintings,Painting,,Théodore Rousseau,Oil on wood,Forests|Landscapes
False,802,A Meadow Bordered by Trees,European Paintings,Painting,,Théodore Rousseau,Oil on wood,Landscapes
False,802,A Path among the Rocks,European Paintings,Painting,,Théodore Rousseau,Oil on wood,Landscapes
False,802,A River in a Meadow,European Paintings,Painting,,Théodore Rousseau,Oil on wood,Cows|Rivers|Landscapes
False,802,A River Landscape,European Paintings,Painting,,Théodore Rousseau,Oil on wood,Rivers|Landscapes|Boats
False,802,Sunset near Arbonne,European Paintings,Painting,,Théodore Rousseau,Oil on wood,Landscapes|Evening
False,625,The Feast of Acheloüs,European Paintings,Painting,,Peter Paul Rubens|Jan Brueghel the Elder,Oil on wood,Banquets|Male Nudes|Female Nudes|Theseus|Dining|Food
False,625,A Forest at Dawn with a Deer Hunt,European Paintings,Painting,,Peter Paul Rubens,Oil on wood,Hunting|Deer|Forests|Dawn
False,623,The Glorification of the Eucharist,European Paintings,Painting,,Peter Paul Rubens,Oil on wood,Snakes|Saint Paul|Angels|Christ|Skeletons
False,617,"Portrait of a Woman, Probably Susanna Lunden (Susanna Fourment, 1599–1628)",European Paintings,Painting,,Peter Paul Rubens,Oil on wood,Portraits|Women
True,617,"Rubens, Helena Fourment (1614–1673), and Their Son Frans (1633–1678)",European Paintings,Painting,,Peter Paul Rubens,Oil on wood,Boys|Men|Portraits|Self-portraits|Women|Parrots
False,623,Study of Two Heads,European Paintings,Painting,,Peter Paul Rubens,Oil on wood,Heads|Men|Portraits
False,621,Venus and Adonis,European Paintings,Painting,,Peter Paul Rubens,Oil on canvas,Cupid|Adonis|Venus|Female Nudes|Dogs
False,621,Wolf and Fox Hunt,European Paintings,Painting,,Peter Paul Rubens,Oil on canvas,Men|Hunting|Horse Riding|Foxes|Women|Wolves
False,623,Saint Teresa of Ávila Interceding for Souls in Purgatory,European Paintings,Painting,,Peter Paul Rubens,Oil on wood,Men|Women|Saints|Angels|Christ
False,617,Marcantonio Pasqualini (1614–1691) Crowned by Apollo,European Paintings,Painting,,Andrea Sacchi,Oil on canvas,Men|Harpsichords|Apollo|Satyrs
True,608,The Holy Family with the Young Saint John the Baptist,European Paintings,Painting,,Andrea del Sarto (Andrea d'Agnolo),Oil on wood,Holy Family|Saint John the Baptist|Saint Joseph|Jesus|Virgin Mary
False,608,Portrait of a Man,European Paintings,Painting,,Andrea del Sarto (Andrea d'Agnolo),"Oil on canvas, transferred from wood",Men|Portraits
False,624,Madonna and Child with Angels,European Paintings,Painting,,Sassetta (Stefano di Giovanni),"Tempera on wood, gold ground",Madonna and Child|Angels
False,608,The Marriage of Cupid and Psyche,European Paintings,Painting,,Andrea Schiavone (Andrea Meldola),"Oil on wood, transferred to Masonite",Men|Women|Cupid|Psyche|Male Nudes|Female Nudes
True,825,Circus Sideshow (Parade de cirque),European Paintings,Painting,,Georges Seurat,Oil on canvas,Circus|Musicians|Musical Instruments|Men|Women
False,825,The Forest at Pontaubert,European Paintings,Painting,,Georges Seurat,Oil on canvas,Forests|Trees
False,825,The Gardener,European Paintings,Painting,,Georges Seurat,Oil on wood,Gardens|Men|Gardeners
False,825,Landscape at Saint-Ouen,European Paintings,Painting,,Georges Seurat,"Oil on wood, mounted on wood",Landscapes
True,825,"Study for ""A Sunday on La Grande Jatte""",European Paintings,Painting,,Georges Seurat,Oil on canvas,Leisure|Children|Men|Women|Dogs|Monkeys|Rivers
False,825,View of the Seine,European Paintings,Painting,,Georges Seurat,Oil on wood,Rivers|Boats|Paris
False,825,"The Jetty at Cassis, Opus 198",European Paintings,Painting,,Paul Signac,Oil on canvas,Buildings|Landscapes
False,606,Madonna and Child,European Paintings,Painting,,Luca Signorelli (Luca d'Egidio di Luca di Ventura),Oil and gold on wood,Madonna and Child
False,824,The Seine at Bougival,European Paintings,Painting,,Alfred Sisley,Oil on canvas,Rivers|Landscapes
False,824,View of Marly-le-Roi from Coeur-Volant,European Paintings,Painting,,Alfred Sisley,Oil on canvas,Gardens|Towns
False,824,Sahurs Meadows in Morning Sun,European Paintings,Painting,,Alfred Sisley,Oil on canvas,Landscapes
False,824,The Road from Versailles to Louveciennes,European Paintings,Painting,,Alfred Sisley,Oil on canvas,Roads|Landscapes
False,626,Salome with the Head of Saint John the Baptist,European Paintings,Painting,,Andrea Solario,Oil on wood,Heads|Women|Saint John the Baptist|Salome
False,601,Judith with the Head of Holofernes,European Paintings,Painting,,Massimo Stanzione,Oil on canvas,Swords|Heads|Holofernes|Judith|Women
False,827,In the Studio,European Paintings,Painting,,Alfred Stevens,Oil on canvas,Painting|Interiors|Women|Artists
False,626,Portrait of a Woman,European Paintings,Painting,,Bernhard Strigel,Oil on linden,Portraits|Women
False,601,Tobias Curing His Father's Blindness,European Paintings,Painting,,Bernardo Strozzi,Oil on canvas,Men|Women|Dogs|Angels|Fish
False,627,Guardroom with the Deliverance of Saint Peter,European Paintings,Painting,,David Teniers the Younger,Oil on wood,Prisons|Men|Dogs|Saint Peter|Armor|Drums
False,600,The Triumph of Marius,European Paintings,Painting,,Giovanni Battista Tiepolo,Oil on canvas,Men|Women|Horses|Chariots
False,600,The Battle of Vercellae,European Paintings,Painting,,Giovanni Battista Tiepolo,Oil on canvas,Battles|Soldiers|Horse Riding|Death
False,600,The Capture of Carthage,European Paintings,Painting,,Giovanni Battista Tiepolo,Oil on canvas,Soldiers|Men|Women|Horse Riding|Battles
False,600,Allegorical Figures Representing Virtue and Abundance,European Paintings,Painting,,Giovanni Battista Tiepolo,"Fresco, transferred to canvas",Female Nudes|Putti
False,622,A Dance in the Country,European Paintings,Painting,,Giovanni Domenico Tiepolo,Oil on canvas,Costumes|Men|Women|Dancing|Actors
False,623,Doge Alvise Mocenigo (1507–1577) Presented to the Redeemer,European Paintings,Painting,,Jacopo Tintoretto (Jacopo Robusti),Oil on canvas,Men|Saint Mark|Jesus|Lions|Angels
False,608,The Finding of Moses,European Paintings,Painting,,Jacopo Tintoretto (Jacopo Robusti),Oil on canvas,Women|Moses
False,608,Portrait of a Man,European Paintings,Painting,,Jacopo Tintoretto (Jacopo Robusti),Oil on canvas,Men|Portraits
False,608,"Filippo Archinto (born about 1500, died 1558), Archbishop of Milan",European Paintings,Painting,,Titian (Tiziano Vecellio),Oil on canvas,Men|Portraits
False,626,Madonna and Child,European Paintings,Painting,,Titian (Tiziano Vecellio),Oil on wood,Madonna and Child
False,608,Venus and the Lute Player,European Paintings,Painting,,Titian,Oil on canvas,Lutes|Venus|Musicians|Female Nudes|Cupid
True,817,"The Englishman (William Tom Warrener, 1861–1934) at the Moulin Rouge",European Paintings,Painting,,Henri de Toulouse-Lautrec,Oil on cardboard,Men|Women
False,817,Albert (René) Grenier (1858–1925),European Paintings,Painting,,Henri de Toulouse-Lautrec,Oil on wood,Men|Portraits
False,817,The Sofa,European Paintings,Painting,,Henri de Toulouse-Lautrec,Oil on cardboard,Couples|Women|Prostitutes
False,817,Woman in the Garden of Monsieur Forest,European Paintings,Painting,,Henri de Toulouse-Lautrec,Oil on canvas,Women
False,817,Émilie,European Paintings,Painting,,Henri de Toulouse-Lautrec,Oil on wood,Women|Horse Riding|Men
False,619,Saint Margaret of Cortona,European Paintings,Painting,,Gaspare Traversi,Oil on canvas,Boys|Women|Saints|Angels|Dogs|Devil|Nuns
False,624,The Flight into Egypt,European Paintings,Painting,,Cosmè Tura (Cosimo di Domenico di Bonaventura),Tempera on wood,Donkeys|Virgin Mary|Jesus|Flight Into Egypt|Joseph
False,624,Saint Louis of Toulouse,European Paintings,Painting,,Cosmè Tura (Cosimo di Domenico di Bonaventura),"Tempera on canvas, stretched over wood, transferred from wood, gold ground",Saints
False,602,Portrait of a Young Man,European Paintings,Painting,,Cosmè Tura (Cosimo di Domenico di Bonaventura),Tempera on wood,Men|Profiles|Portraits
False,808,"Saltash with the Water Ferry, Cornwall",European Paintings,Painting,,Joseph Mallord William Turner,Oil on canvas,Buildings|Men|Women|Boats
False,827,Going Home,European Paintings,Painting,,Fritz von Uhde,Oil on wood,Baskets|Girls|Women|Farms
False,616,Vase of Flowers and Conch Shell,European Paintings,Painting,,Anne Vallayer-Coster,Oil on canvas,Still Life|Flowers|Shells|Vases
False,605,Halt of the Hunt,European Paintings,Painting,,Carle (Charles André) Vanloo,Oil on canvas,Food|Men|Women|Dogs|Drinking|Picnics
True,617,Juan de Pareja (1606–1670),European Paintings,Painting,,Velázquez (Diego Rodríguez de Silva y Velázquez),Oil on canvas,Men|Portraits
False,617,"María Teresa (1638–1683), Infanta of Spain",European Paintings,Painting,,Velázquez (Diego Rodríguez de Silva y Velázquez),Oil on canvas,Girls|Portraits
False,601,The Supper at Emmaus,European Paintings,Painting,,Velázquez (Diego Rodríguez de Silva y Velázquez),Oil on canvas,Men|Christ
False,617,"Philip IV (1605–1665), King of Spain",European Paintings,Painting,,Velázquez (Diego Rodríguez de Silva y Velázquez),Oil on canvas,Kings|Philip IV|Men|Portraits
False,617,Portrait of a Man,European Paintings,Painting,,Velázquez,Oil on canvas,Men|Portraits
False,619,The Triumph of Aemilius Paulus,European Paintings,Painting,,Carle (Antoine Charles Horace) Vernet,Oil on canvas,Soldiers|Armor|Kings|Horses|Crowd|Chariots
False,608,Alessandro Vittoria (1525–1608),European Paintings,Painting,,Paolo Veronese (Paolo Caliari),Oil on canvas,Men|Portraits|Artists
True,608,Mars and Venus United by Love,European Paintings,Painting,,Paolo Veronese (Paolo Caliari),Oil on canvas,Cupid|Mars|Venus|Horses
False,604,Madonna and Child,European Paintings,Painting,,Andrea del Verrocchio,Tempera and gold on wood,Madonna and Child|Cherries
False,616,Eugène Joseph Stanislas Foullon d'Ecotier (1753–1821),European Paintings,Painting,,Antoine Vestier,Oil on canvas,Men|Portraits
False,616,"Madame Grand (Noël Catherine Vorlée, 1761–1835)",European Paintings,Painting,,Elisabeth Louise Vigée Le Brun,Oil on canvas,Portraits|Women
False,614,Alexandre Charles Emmanuel de Crussol-Florensac (1743–1815),European Paintings,Painting,,Elisabeth Louise Vigée Le Brun,Oil on wood,Men|Portraits
False,627,A Vase with Flowers,European Paintings,Painting,,Jacob Vosmaer,Oil on wood,Flowers|Still Life|Vases
False,605,The French Comedians,European Paintings,Painting,,Antoine Watteau,Oil on canvas,Men|Women|Theatre|Actors
False,806,Lake Nemi and Genzano from the Terrace of the Capuchin Monastery,European Paintings,Painting,,Richard Wilson,Oil on canvas,Lakes|Landscapes
False,615,Portrait of a Woman,European Paintings,Painting,,Joseph Wright (Wright of Derby),Oil on canvas,Portraits|Women
False,684,"Mrs. John Crosby Brown (Mary Elizabeth Adams, 1842–1918)",European Paintings,Painting,,Anders Zorn,Oil on canvas,Portraits|Women
True,601,The Young Virgin,European Paintings,Painting,,Francisco de Zurbarán,Oil on canvas,Lilies|Sewing|Virgin Mary
False,804,Scene in the Jewish Quarter of Constantine,European Paintings,Painting,,Théodore Chassériau,Oil on canvas,Infants|Women|Orientalist|Sleeping|Cradles
False,825,Cypresses,European Paintings,Painting,,Vincent van Gogh,Oil on canvas,Landscapes|Cypresses
False,618,A Roman Landscape with Figures,European Paintings,Painting,,Goffredo Wals,Oil on copper,Rome|Ruins|Landscapes
False,822,"La Berceuse (Woman Rocking a Cradle; Augustine-Alix Pellicot Roulin, 1851–1930)",European Paintings,Painting,,Vincent van Gogh,Oil on canvas,Portraits|Women|Flowers
False,601,The Denial of Saint Peter,European Paintings,Painting,,Caravaggio (Michelangelo Merisi),Oil on canvas,Soldiers|Men|Women|Saint Peter
False,821,"On the Beach, Dieppe",European Paintings,Painting,,Eugène Boudin,Oil on wood,Men|Women|Dogs|Beaches
False,821,Princess Pauline Metternich (1836–1921) on the Beach,European Paintings,Painting,,Eugène Boudin,"Oil on cardboard, laid down on wood",Princesses|Beaches|Women
False,823,Dish of Apples,European Paintings,Painting,,Paul Cézanne,Oil on canvas,Apples|Still Life
False,823,Seated Peasant,European Paintings,Painting,,Paul Cézanne,Oil on canvas,Men|Portraits
False,821,The Curious Little Girl,European Paintings,Painting,,Camille Corot,"Oil on cardboard, laid down on wood",Girls
False,821,Roses in a Bowl,European Paintings,Painting,,Henri Fantin-Latour,Oil on canvas,Roses|Still Life
False,821,Roses and Lilies,European Paintings,Painting,,Henri Fantin-Latour,Oil on canvas,Lilies|Roses|Still Life
False,821,Asters and Fruit on a Table,European Paintings,Painting,,Henri Fantin-Latour,Oil on canvas,Grapes|Flowers|Apples|Pears|Still Life
False,822,Olive Trees,European Paintings,Painting,,Vincent van Gogh,Oil on canvas,Landscapes|Olive Trees
False,822,Still Life with Teapot and Fruit,European Paintings,Painting,,Paul Gauguin,Oil on canvas,Fruit|Still Life|Teapots
False,822,Three Tahitian Women,European Paintings,Painting,,Paul Gauguin,Oil on wood,Women|Female Nudes
False,822,Two Women,European Paintings,Painting,,Paul Gauguin,Oil on canvas,Women
False,821,"Madame Manet (Suzanne Leenhoff, 1829–1906) at Bellevue",European Paintings,Painting,,Edouard Manet,Oil on canvas,Profiles|Women
False,821,Camille Monet (1847–1879) on a Garden Bench,European Paintings,Painting,,Claude Monet,Oil on canvas,Gardens|Men|Women|Benches
False,821,Poppy Fields near Argenteuil,European Paintings,Painting,,Claude Monet,Oil on canvas,Poppies|Landscapes
False,821,Camille Monet (1847–1879) in the Garden at Argenteuil,European Paintings,Painting,,Claude Monet,Oil on canvas,Houses|Gardens|Women
False,821,"The Stroller (Suzanne Hoschedé, later Mrs. Theodore Earl Butler, 1868–1899)",European Paintings,Painting,,Claude Monet,Oil on canvas,Portraits|Women
False,822,The Path through the Irises,European Paintings,Painting,,Claude Monet,Oil on canvas,Flowers
False,822,Water Lilies,European Paintings,Painting,,Claude Monet,Oil on canvas,Water Lilies|Ponds
False,821,"The Pink Dress (Albertie-Marguerite Carré, later Madame Ferdinand-Henri Himmes, 1854–1935)",European Paintings,Painting,,Berthe Morisot,Oil on canvas,Portraits|Women
False,821,Nini in the Garden (Nini Lopez),European Paintings,Painting,,Auguste Renoir,Oil on canvas,Gardens|Portraits|Women
False,821,"Eugène Murer (Hyacinthe-Eugène Meunier, 1841–1906)",European Paintings,Painting,,Auguste Renoir,Oil on canvas,Men|Portraits
False,821,Bouquet of Chrysanthemums,European Paintings,Painting,,Auguste Renoir,Oil on canvas,Flowers|Still Life
False,821,Reclining Nude,European Paintings,Painting,,Auguste Renoir,Oil on canvas,Female Nudes
False,821,"The Daughters of Catulle Mendès, Huguette (1871–1964), Claudine (1876–1937), and Helyonne (1879–1955)",European Paintings,Painting,,Auguste Renoir,Oil on canvas,Girls|Pianos|Violins|Portraits
False,823,"Gray Weather, Grande Jatte",European Paintings,Painting,,Georges Seurat,Oil on canvas,Rivers|Boats
False,823,The Streetwalker,European Paintings,Painting,,Henri de Toulouse-Lautrec,Oil on cardboard,Portraits|Women
False,823,Woman before a Mirror,European Paintings,Painting,,Henri de Toulouse-Lautrec,Oil on cardboard,Female Nudes|Prostitutes|Mirrors
False,624,Saint Julian,European Paintings,Painting,,Taddeo Gaddi,"Tempera on wood, gold ground",Men|Saints|Swords
False,620,The Antechamber of the Sala del Maggior Consiglio,European Paintings,Painting,,Francesco Guardi,Oil on canvas,Venice|Interiors|Men
False,620,The Ridotto Pubblico at Palazzo Dandolo,European Paintings,Painting,,Francesco Guardi,Oil on canvas,Venice|Interiors|Masks|Men|Women|Gambling
False,622,The Chariot of Aurora,European Paintings,Painting,,Giovanni Battista Tiepolo,Oil on canvas,Apollo|Bacchus|Swans|Horses|Goddess|Chariots
False,804,"Study for ""Portrait of an Indian""",European Paintings,Painting,,Anne Louis Girodet-Trioson,Oil on canvas,Swords|Men|Portraits|Orientalist
False,801,Jean-Louis-André-Théodore Gericault (1791–1824),European Paintings,Painting,,Horace Vernet,Oil on canvas,Men|Portraits
False,614,"The Public Viewing David’s ""Coronation"" at the Louvre",European Paintings,Painting,,Louis Léopold Boilly,Oil on canvas,Museums|Children|Men|Women
False,620,"The Grand Canal, Venice, Looking South toward the Rialto Bridge",European Paintings,Painting,,Canaletto (Giovanni Antonio Canal),Oil on canvas,Cities|Canals|Boats|Venice
False,620,"Campo Santa Maria Zobenigo, Venice",European Paintings,Painting,,Canaletto (Giovanni Antonio Canal),Oil on canvas,Venice|Buildings|Towers|Cities
False,620,"The Grand Canal, Venice, Looking Southeast, with the Campo della Carità to the Right",European Paintings,Painting,,Canaletto (Giovanni Antonio Canal),Oil on canvas,Venice|Towers|Boats|Canals
False,620,"Campo Sant'Angelo, Venice",European Paintings,Painting,,Canaletto (Giovanni Antonio Canal),Oil on canvas,Towers|Wells|Towns|Dogs|Venice
False,620,"A Lock, a Column, and a Church beside a Lagoon",European Paintings,Painting,,Canaletto (Giovanni Antonio Canal),Oil on canvas,Venice|Columns|Churches
False,620,Warwick Castle,European Paintings,Painting,,Canaletto (Giovanni Antonio Canal),Oil on canvas,Castles|Bridges|Fishing|Rivers
False,801,Desdemona (The Song of the Willow),European Paintings,Painting,,Théodore Chassériau,Oil on wood,Women|Lyres|Shakespeare
False,801,Rebecca and the Wounded Ivanhoe,European Paintings,Painting,,Eugène Delacroix,Oil on canvas,Bedrooms|Armor|Men|Women
True,617,Queen Henrietta Maria,European Paintings,Painting,,Anthony van Dyck,Oil on canvas,Queens|Portraits|Women|Crowns
False,801,Horsewoman,European Paintings,Painting,,Théodore Gericault,Oil on canvas,Portraits|Women|Horse Riding
False,620,"The Villa Loredan, Paese",European Paintings,Painting,,Francesco Guardi,Oil on canvas,Buildings|Men|Women|Dogs|Horses
False,620,"The Island of San Michele, Venice",European Paintings,Painting,,Francesco Guardi,Oil on canvas,Towers|Boats|Venice|Cities
False,825,A Man Leaning on a Parapet,European Paintings,Painting,,Georges Seurat,Oil on wood,Men|Trees
False,605,The Garter,European Paintings,Painting,,Jean François de Troy,Oil on canvas,Interiors|Men|Women
False,622,The Flight into Egypt,European Paintings,Painting,,Giovanni Battista Tiepolo,Oil on canvas,Birds|Tags|Donkeys|Mountains|Trees|Holy Family|Jesus|Boats|Angels|Virgin Mary
False,622,The Meeting of Antony and Cleopatra,European Paintings,Painting,,Giovanni Battista Tiepolo,Oil on canvas,Cleopatra|Mark Antony|Dogs|Flags
False,622,The Departure of the Gondola,European Paintings,Painting,,Giovanni Domenico Tiepolo,Oil on canvas,Masks|Men|Women|Canals|Boats
False,616,Julie Le Brun (1780–1819) Looking in a Mirror,European Paintings,Painting,,Elisabeth Louise Vigée Le Brun,Oil on canvas,Girls|Portraits|Mirrors
False,608,Saint Catherine of Alexandria in Prison,European Paintings,Painting,,Paolo Veronese (Paolo Caliari),Oil on canvas,Prisons|Saint Catherine|Doves|Palms
False,826,The Fishermen (Fantastic Scene),European Paintings,Painting,,Paul Cézanne,Oil on canvas,Men|Women|Rivers
False,818,"The ""Kearsarge"" at Boulogne",European Paintings,Painting,,Edouard Manet,Oil on canvas,Ships|Boats
False,815,Young Woman with Ibis,European Paintings,Painting,,Edgar Degas,Oil on canvas,Birds|Women|Rome
False,601,Salvator Mundi,European Paintings,Painting,,Domenico Fetti,Oil on wood,Putti|Clouds|Christ
False,812,View from the Quai d'Orsay,European Paintings,Painting,,Johan Barthold Jongkind,"Oil on canvas, mounted on wood",Men|Rivers|Boats|Paris
False,627,Man Holding a Jug,European Paintings,Painting,,Michiel Sweerts,Oil on canvas,Men|Portraits
False,601,The Lamentation,European Paintings,Painting,,Ludovico Carracci,Oil on canvas,Lamentation|Virgin Mary|Christ|Mary Magdalene|Saint John the Evangelist
False,801,The Virgin Adoring the Host,European Paintings,Painting,,Jean Auguste Dominique Ingres,Oil on canvas,Saints|Virgin Mary|Altars|Men
False,808,View near Rouen,European Paintings,Painting,,Richard Parkes Bonington,Oil on millboard,Landscapes
False,602,The Flagellation,European Paintings,Painting,,Master of the Berswordt Altar,"Oil, egg(?), and gold on plywood, transferred from wood",Men|Christ|Flagellation
False,606,The Birth and Naming of Saint John the Baptist; (reverse) Trompe-l'oeil with Painting of The Man of Sorrows,European Paintings,Painting,,Bernard van Orley,Oil on wood,Interiors|Men|Women|Peacocks|Saint John the Baptist|Infants|Beds
False,627,Still Life with Shells and a Chip-Wood Box,European Paintings,Painting,,Sebastian Stoskopff,Oil on canvas,Shells|Still Life|Boxes
False,806,"Léon Pallière (1787–1820) in His Room at the Villa Medici, Rome",European Paintings,Painting,,Jean Alaux,Oil on canvas,Interiors|Bedrooms|Men|Guitars
False,614,Madame Charles Maurice de Talleyrand Périgord (1761–1835),European Paintings,Painting,,baron François Gérard,Oil on canvas,Portraits|Women
False,821,"On the Beach, Sunset",European Paintings,Painting,,Eugène Boudin,Oil on wood,Men|Women|Beaches
False,614,"François Gérard (1770–1837), later Baron Gérard",European Paintings,Painting,,baron Antoine Jean Gros,Oil on canvas,Men|Portraits
True,624,The Crucifixion,European Paintings,Painting,,Pietro Lorenzetti,Tempera and gold leaf on wood,Men|Women|Horses|Crucifixion|Christ|Virgin Mary
False,802,Retreat from the Storm,European Paintings,Painting,,Jean-François Millet,Oil on canvas,Girls|Women|Storms
False,614,"The Children of Martin Anton Heckscher: Johann Gustav Wilhelm Moritz (1797–1865), Carl Martin Adolph (1796–1850), and Leopold (born 1792)",European Paintings,Painting,,Johann Heinrich Wilhelm Tischbein,Oil on canvas,Boys|Dogs|Portraits
False,806,First Steps,European Paintings,Painting,,Franz Ludwig Catel,Oil on canvas,Infants|Men|Women|Vegetables
False,804,View of Beirut,European Paintings,Painting,,Jules Coignet,"Oil on paper, laid down on canvas",Buildings|Cities|Orientalist
False,803,Waterfall at Terni,European Paintings,Painting,,Camille Corot,"Oil on paper, laid down on wood",Waterfalls
False,803,Cow in a Barn,European Paintings,Painting,,Camille Corot,"Oil on paper, laid down on canvas",Cows
False,804,"The Giralda, Seville",European Paintings,Painting,,Adrien Dauzats,"Oil on paper, laid down on canvas",Towers|Towns
False,806,"View of the Villa Torlonia, Frascati, at Dusk",European Paintings,Painting,,Paul Flandrin,"Oil on paper, laid down on paper",Buildings|Hills|Evening
False,806,View from the Colosseum toward the Palatine,European Paintings,Painting,,German Painter,"Oil on paper, laid down on cardboard",Ruins|Rome
False,806,"Monks in the Cloister of the Church of Gesù e Maria, Rome",European Paintings,Painting,,François Marius Granet,Oil on canvas,Rome|Cloisters|Churches|Monks
False,804,The Gate to the Temple of Luxor,European Paintings,Painting,,"Antoine-Xavier-Gabriel de Gazeau, comte de La Bouëre","Oil on paper, laid down on canvas",Gates|Obelisks|Orientalist|Ruins
False,806,Study of a Female Nude,European Paintings,Painting,,Henri Lehmann,Oil on canvas,Female Nudes
False,804,A Man from the Middle East in the Artist's Studio,European Paintings,Painting,,Auguste-Xavier Leprince,Oil on canvas,Men|Portraits|Orientalist
False,806,The Flagellation of Christ,European Paintings,Painting,,Léon Pallière,Oil on canvas,Christ|Flagellation
False,806,View in the Gardens of the Villa d'Este,European Paintings,Painting,,Léon Pallière,"Oil on paper, laid down on canvas",Gardens
False,806,"Virgil's Tomb, Naples",European Paintings,Painting,,Franz Ludwig Catel,"Oil on paper, laid down on canvas",Towns
False,806,Brigand and His Wife in Prayer,European Paintings,Painting,,Léopold Robert,Oil on canvas,Men|Women|Cross|Praying
False,601,Saint Francis,European Paintings,Painting,,Federico Barocci,Oil on canvas,Books|Saint Francis|Christ
False,825,The Potato Peeler (reverse: Self-Portrait with a Straw Hat),European Paintings,Painting,,Vincent van Gogh,Oil on canvas,Women
False,621,The Annunciation,European Paintings,Painting,,Philippe de Champaigne,Oil on oak,Annunciation|Virgin Mary|Doves|Archangel Gabriel
False,605,The Servant Justified,European Paintings,Painting,,Nicolas Lancret,Oil on copper,Men|Women
False,605,Brother Philippe's Geese,European Paintings,Painting,,Nicolas Lancret,Oil on copper,Men|Women|Servants
False,820,"Haystacks, Morning, Éragny",European Paintings,Painting,,Camille Pissarro,Oil on canvas,Landscapes|Morning|Haystacks
True,624,Madonna and Child,European Paintings,Painting,,Duccio di Buoninsegna,Tempera and gold on wood,Madonna and Child
False,602,The Annunciation,European Paintings,Painting,,South German (Bavarian?) Painter,Oil and gold on linden,Annunciation|Bedrooms|Virgin Mary|Archangel Gabriel
False,601,Madonna and Child with Saints,European Paintings,Painting,,Ludovico Carracci,Oil on copper,Madonna and Child|Saints|Saint Catherine|Saint Peter|Saint Andrew
False,601,Saint John the Baptist Bearing Witness,European Paintings,Painting,,Annibale Carracci,Oil on copper,Landscapes|Saint John the Baptist|Jesus
True,801,The Abduction of Rebecca,European Paintings,Painting,,Eugène Delacroix,Oil on canvas,Battles|Men|Women|Horse Riding
True,824,"Madame Georges Charpentier (Marguérite-Louise Lemonnier, 1848–1904) and Her Children, Georgette-Berthe (1872–1945) and Paul-Émile-Charles (1875–1895)",European Paintings,Painting,,Auguste Renoir,Oil on canvas,Boys|Girls|Interiors|Portraits|Women|Dogs
True,802,The Forest in Winter at Sunset,European Paintings,Painting,,Théodore Rousseau,Oil on canvas,Forests|Winter|Evening
True,815,The Dance Class,European Paintings,Painting,,Edgar Degas,Oil on canvas,Girls|Men|Women|Students|Dancers|Ballet
True,801,Joseph-Antoine Moltedo (born 1775),European Paintings,Painting,,Jean Auguste Dominique Ingres,Oil on canvas,Men|Portraits
False,810,Young Man in the Costume of a Majo,European Paintings,Painting,,Edouard Manet,Oil on canvas,Men|Portraits
True,812,Young Ladies of the Village,European Paintings,Painting,,Gustave Courbet,Oil on canvas,Baskets|Landscapes|Parasols|Girls|Women|Cows|Dogs
